0;9835
1974.57;1
3949.15;1
5923.72;0
7898.3;0
9872.87;0
11847.4;1
13822;1
15796.6;4
17771.2;11
19745.7;19
21720.3;16
23694.9;14
25669.5;11
27644;8
29618.6;6
31593.2;2
33567.8;0
35542.3;0
37516.9;0
39491.5;1
41466.1;0
43440.6;0
45415.2;0
47389.8;0
49364.4;0
51338.9;0
53313.5;0
55288.1;0
57262.7;0
59237.2;0
61211.8;0
63186.4;0
65161;0
67135.5;0
69110.1;0
71084.7;0
73059.3;0
75033.8;0
77008.4;0
78983;0
80957.5;0
82932.1;0
84906.7;0
86881.3;0
88855.8;0
90830.4;0
92805;0
94779.6;0
96754.1;0
98728.7;0
100703;0
102678;0
104652;0
106627;0
108602;0
110576;0
112551;0
114525;0
116500;0
118474;0
120449;0
122424;0
124398;0
126373;0
128347;0
130322;0
132296;0
134271;0
136246;1
138220;0
140195;0
142169;0
144144;0
146119;0
148093;0
150068;0
152042;0
154017;0
155991;0
157966;0
159941;0
161915;0
163890;0
165864;0
167839;0
169813;0
171788;0
173763;0
175737;0
177712;0
179686;0
181661;0
183635;0
185610;0
187585;0
189559;0
191534;0
193508;0
195483;0
197457;0
199432;0
201407;0
203381;0
205356;0
207330;0
209305;0
211279;0
213254;0
215229;0
217203;0
219178;1
221152;0
223127;0
225101;0
227076;0
229051;0
231025;0
233000;0
234974;0
236949;0
238923;0
240898;1
242873;0
244847;0
246822;0
248796;0
250771;0
252746;0
254720;0
256695;0
258669;2
260644;0
262618;0
264593;0
266568;0
268542;1
270517;0
272491;1
274466;0
276440;0
278415;0
280390;0
282364;0
284339;0
286313;1
288288;0
290262;2
292237;0
294212;0
296186;0
298161;1
300135;0
302110;0
304084;0
306059;2
308034;0
310008;1
311983;1
313957;0
315932;0
317906;0
319881;1
321856;0
323830;0
325805;0
327779;0
329754;0
331728;0
333703;1
335678;0
337652;0
339627;0
341601;1
343576;1
345551;0
347525;1
349500;0
351474;0
353449;0
355423;0
357398;0
359373;0
361347;0
363322;0
365296;0
367271;1
369245;0
371220;0
373195;0
375169;0
377144;0
379118;0
381093;0
383067;0
385042;0
387017;0
388991;1
390966;0
392940;0
394915;0
396889;0
398864;0
400839;0
402813;0
404788;0
406762;0
408737;0
410711;0
412686;0
414661;0
416635;0
418610;0
420584;0
422559;0
424533;0
426508;0
428483;0
430457;0
432432;0
434406;0
436381;0
438356;0
440330;0
442305;0
444279;0
446254;1
448228;0
450203;0
452178;0
454152;0
456127;0
458101;0
460076;0
462050;0
464025;0
466000;0
467974;0
469949;0
471923;0
473898;0
475872;0
477847;0
479822;0
481796;0
483771;0
485745;0
487720;0
489694;0
491669;0
493644;0
495618;0
497593;0
499567;0
501542;0
503516;0
505491;0
507466;0
509440;0
511415;0
513389;0
515364;0
517338;0
519313;0
521288;0
523262;0
525237;0
527211;0
529186;0
531160;0
533135;0
535110;0
537084;0
539059;0
541033;0
543008;0
544983;0
546957;0
548932;0
550906;0
552881;0
554855;0
556830;0
558805;0
560779;0
562754;0
564728;0
566703;0
568677;0
570652;0
572627;0
574601;0
576576;0
578550;0
580525;0
582499;0
584474;0
586449;1
588423;0
590398;0
592372;0
594347;0
596321;0
598296;0
600271;0
602245;0
604220;0
606194;0
608169;0
610143;0
612118;0
614093;0
616067;0
618042;0
620016;0
621991;0
623965;0
625940;0
627915;0
629889;0
631864;0
633838;0
635813;0
637788;0
639762;0
641737;0
643711;0
645686;0
647660;0
649635;0
651610;0
653584;0
655559;0
657533;0
659508;0
661482;0
663457;0
665432;0
667406;0
669381;0
671355;0
673330;0
675304;0
677279;0
679254;0
681228;0
683203;0
685177;0
687152;0
689126;0
691101;0
693076;0
695050;0
697025;0
698999;0
700974;0
702948;0
704923;0
706898;0
708872;0
710847;1
712821;0
714796;0
716770;0
718745;0
720720;0
722694;0
724669;0
726643;0
728618;0
730593;0
732567;0
734542;0
736516;0
738491;0
740465;0
742440;0
744415;0
746389;0
748364;0
750338;1
752313;0
754287;0
756262;0
758237;0
760211;0
762186;0
764160;0
766135;0
768109;0
770084;0
772059;0
774033;0
776008;0
777982;0
779957;0
781931;0
783906;0
785881;0
787855;0
789830;0
791804;0
793779;1
795753;0
797728;0
799703;0
801677;0
803652;0
805626;1
807601;0
809575;0
811550;0
813525;0
815499;0
817474;0
819448;0
821423;0
823397;0
825372;0
827347;0
829321;0
831296;0
833270;0
835245;0
837220;0
839194;0
841169;0
843143;0
845118;0
847092;0
849067;0
851042;0
853016;0
854991;0
856965;0
858940;0
860914;0
862889;0
864864;0
866838;1
868813;1
870787;0
872762;0
874736;0
876711;0
878686;0
880660;0
882635;0
884609;0
886584;0
888558;0
890533;0
892508;0
894482;0
896457;1
898431;0
900406;0
902380;0
904355;0
906330;0
908304;0
910279;0
912253;1
914228;0
916202;0
918177;0
920152;0
922126;0
924101;1
926075;0
928050;0
930025;0
931999;0
933974;0
935948;0
937923;0
939897;2
941872;0
943847;0
945821;0
947796;0
949770;0
951745;0
953719;0
955694;0
957669;0
959643;0
961618;0
963592;0
965567;0
967541;1
969516;0
971491;0
973465;0
975440;0
977414;0
979389;0
981363;0
983338;0
985313;0
987287;0
989262;0
991236;0
993211;0
995185;0
997160;0
999135;0
1.00111e+06;0
1.00308e+06;0
1.00506e+06;0
1.00703e+06;0
1.00901e+06;0
1.01098e+06;0
1.01296e+06;0
1.01493e+06;0
1.01691e+06;0
1.01888e+06;0
1.02085e+06;0
1.02283e+06;0
1.0248e+06;0
1.02678e+06;0
1.02875e+06;0
1.03073e+06;0
1.0327e+06;0
1.03468e+06;0
1.03665e+06;0
1.03863e+06;0
1.0406e+06;0
1.04258e+06;0
1.04455e+06;0
1.04652e+06;0
1.0485e+06;0
1.05047e+06;0
1.05245e+06;0
1.05442e+06;0
1.0564e+06;1
1.05837e+06;0
1.06035e+06;0
1.06232e+06;0
1.0643e+06;0
1.06627e+06;0
1.06824e+06;0
1.07022e+06;0
1.07219e+06;0
1.07417e+06;0
1.07614e+06;0
1.07812e+06;0
1.08009e+06;0
1.08207e+06;0
1.08404e+06;0
1.08602e+06;0
1.08799e+06;0
1.08997e+06;0
1.09194e+06;0
1.09391e+06;0
1.09589e+06;0
1.09786e+06;0
1.09984e+06;0
1.10181e+06;0
1.10379e+06;0
1.10576e+06;0
1.10774e+06;0
1.10971e+06;0
1.11169e+06;0
1.11366e+06;0
1.11563e+06;0
1.11761e+06;0
1.11958e+06;0
1.12156e+06;0
1.12353e+06;0
1.12551e+06;0
1.12748e+06;0
