0;8913
591.35;17
1182.7;46
1774.05;52
2365.4;167
2956.75;158
3548.1;59
4139.45;8
4730.8;7
5322.15;14
5913.5;30
6504.85;20
7096.2;45
7687.55;26
8278.91;16
8870.26;6
9461.61;8
10053;6
10644.3;2
11235.7;0
11827;0
12418.4;0
13009.7;0
13601.1;2
14192.4;0
14783.8;3
15375.1;1
15966.5;9
16557.8;3
17149.2;7
17740.5;12
18331.9;7
18923.2;12
19514.6;7
20105.9;3
20697.3;15
21288.6;11
21880;8
22471.3;4
23062.7;5
23654;5
24245.4;4
24836.7;4
25428.1;4
26019.4;4
26610.8;3
27202.1;1
27793.5;0
28384.8;0
28976.2;1
29567.5;2
30158.9;1
30750.2;0
31341.6;0
31932.9;1
32524.3;1
33115.6;0
33707;0
34298.3;1
34889.7;0
35481;1
36072.4;1
36663.7;2
37255.1;1
37846.4;1
38437.8;1
39029.1;1
39620.5;1
40211.8;0
40803.2;2
41394.5;0
41985.9;1
42577.2;1
43168.6;0
43759.9;1
44351.3;2
44942.6;1
45534;1
46125.3;0
46716.7;0
47308;0
47899.4;0
48490.7;0
49082.1;2
49673.4;0
50264.8;1
50856.1;1
51447.5;0
52038.8;1
52630.2;0
53221.5;0
53812.9;0
54404.2;0
54995.6;0
55586.9;0
56178.3;1
56769.6;0
57361;0
57952.3;0
58543.7;0
59135;0
59726.4;0
60317.7;0
60909.1;0
61500.4;0
62091.8;0
62683.1;1
63274.5;0
63865.8;0
64457.2;0
65048.5;0
65639.9;0
66231.2;1
66822.6;0
67413.9;0
68005.3;0
68596.6;2
69188;0
69779.3;0
70370.7;2
70962;1
71553.4;1
72144.7;0
72736.1;0
73327.4;0
73918.8;1
74510.1;0
75101.5;1
75692.8;1
76284.2;1
76875.5;1
77466.9;1
78058.2;4
78649.6;0
79241;0
79832.3;2
80423.7;2
81015;0
81606.4;0
82197.7;1
82789.1;2
83380.4;0
83971.8;2
84563.1;5
85154.5;1
85745.8;0
86337.2;3
86928.5;3
87519.9;1
88111.2;1
88702.6;2
89293.9;0
89885.3;5
90476.6;0
91068;0
91659.3;1
92250.7;0
92842;1
93433.4;5
94024.7;2
94616.1;0
95207.4;2
95798.8;3
96390.1;3
96981.5;1
97572.8;0
98164.2;2
98755.5;0
99346.9;1
99938.2;3
100530;4
101121;1
101712;0
102304;1
102895;1
103486;0
104078;1
104669;0
105260;0
105852;0
106443;1
107034;2
107626;0
108217;1
108808;1
109400;0
109991;0
110583;2
111174;1
111765;2
112357;3
112948;1
113539;1
114131;2
114722;0
115313;0
115905;0
116496;1
117087;0
117679;2
118270;0
118861;0
119453;2
120044;1
120635;2
121227;1
121818;0
122410;0
123001;1
123592;0
124184;1
124775;0
125366;0
125958;0
126549;1
127140;2
127732;0
128323;0
128914;0
129506;0
130097;0
130688;0
131280;0
131871;0
132462;0
133054;1
133645;1
134237;0
134828;0
135419;0
136011;0
136602;0
137193;0
137785;0
138376;0
138967;0
139559;0
140150;0
140741;0
141333;0
141924;0
142515;0
143107;0
143698;0
144289;0
144881;0
145472;0
146064;0
146655;0
147246;0
147838;0
148429;0
149020;0
149612;0
150203;0
150794;0
151386;0
151977;0
152568;0
153160;0
153751;0
154342;0
154934;0
155525;0
156116;0
156708;0
157299;0
157891;0
158482;0
159073;0
159665;0
160256;0
160847;0
161439;0
162030;0
162621;0
163213;0
163804;0
164395;0
164987;0
165578;0
166169;0
166761;1
167352;0
167944;0
168535;0
169126;0
169718;0
170309;0
170900;0
171492;0
172083;0
172674;1
173266;0
173857;0
174448;0
175040;0
175631;0
176222;0
176814;0
177405;0
177996;0
178588;0
179179;0
179771;0
180362;0
180953;1
181545;0
182136;0
182727;0
183319;0
183910;0
184501;0
185093;0
185684;0
186275;0
186867;0
187458;0
188049;0
188641;0
189232;1
189823;0
190415;0
191006;1
191598;0
192189;0
192780;0
193372;0
193963;0
194554;0
195146;0
195737;0
196328;0
196920;0
197511;0
198102;0
198694;1
199285;0
199876;0
200468;0
201059;0
201650;0
202242;0
202833;0
203425;0
204016;1
204607;0
205199;0
205790;1
206381;0
206973;0
207564;0
208155;1
208747;0
209338;0
209929;0
210521;0
211112;0
211703;1
212295;0
212886;0
213477;0
214069;0
214660;0
215252;0
215843;2
216434;0
217026;0
217617;0
218208;0
218800;0
219391;0
219982;0
220574;2
